timestamp,sensor_id,temperature,pressure,humidity
2025-06-04T09:50:00,TI-A002,33.22,1013.38,69.05
2025-06-04T09:55:00,TI-B001,19.59,1007.95,71.5
2025-06-04T10:00:00,TI-B002,38.32,982.32,39.31
2025-06-04T10:05:00,TI-C001,28.43,998.13,65.44
2025-06-04T10:10:00,TI-A001,25.42,1009.67,72.03
2025-06-04T10:15:00,TI-A002,20.87,1008.32,70.07
2025-06-04T10:20:00,TI-B001,21.93,1018.12,61.15
2025-06-04T10:25:00,TI-B002,36.79,1008.83,43.35
2025-06-04T10:30:00,TI-C001,21.05,1011.24,48.44
2025-06-04T10:35:00,TI-A001,39.27,1010.86,36.47
2025-06-04T10:40:00,TI-A002,37.37,990.88,38.19
2025-06-04T10:45:00,TI-B001,35.1,1003.07,38.85
2025-06-04T10:50:00,TI-B002,28.92,994.4,59.98
2025-06-04T10:55:00,TI-C001,31.61,994.71,47.76
2025-06-04T11:00:00,TI-A001,20.47,1002.96,71.14
2025-06-04T11:05:00,TI-A002,23.48,1000.35,37.2
2025-06-04T11:10:00,TI-B001,38.71,989.78,58.59
2025-06-04T11:15:00,TI-B002,27.19,986.0,81.56
2025-06-04T11:20:00,TI-C001,38.58,1002.11,80.7
2025-06-04T11:25:00,TI-A001,35.78,996.77,51.09
2025-06-04T11:30:00,TI-A002,27.99,1008.81,48.56
2025-06-04T11:35:00,TI-B001,19.87,994.91,60.1
2025-06-04T11:40:00,TI-B002,39.65,987.17,75.22
2025-06-04T11:45:00,TI-C001,41.55,1018.16,38.45
2025-06-04T11:50:00,TI-A001,29.16,991.29,77.24
2025-06-04T11:55:00,TI-A002,25.86,1002.12,35.4
2025-06-04T12:00:00,TI-B001,22.82,1002.55,50.2
2025-06-04T12:05:00,TI-B002,32.95,998.56,64.58
2025-06-04T12:10:00,TI-C001,29.84,1010.9,44.77
2025-06-04T12:15:00,TI-A001,39.61,1010.42,47.26
2025-06-04T12:20:00,TI-A002,18.15,996.4,46.65
2025-06-04T12:25:00,TI-B001,26.31,1013.58,78.86
2025-06-04T12:30:00,TI-B002,40.82,980.06,67.87
2025-06-04T12:35:00,TI-C001,38.38,1009.09,40.2
2025-06-04T12:40:00,TI-A001,30.72,989.53,59.6
2025-06-04T12:45:00,TI-A002,19.44,1019.88,70.58
2025-06-04T12:50:00,TI-B001,20.23,1016.85,79.86
2025-06-04T12:55:00,TI-B002,30.47,1008.03,53.62
2025-06-04T13:00:00,TI-C001,41.39,983.4,39.78
2025-06-04T13:05:00,TI-A001,21.2,1012.8,38.74
2025-06-04T13:10:00,TI-A002,31.63,997.4,83.21
2025-06-04T13:15:00,TI-B001,23.68,990.44,50.75
2025-06-04T13:20:00,TI-B002,37.22,1008.03,71.77
2025-06-04T13:25:00,TI-C001,25.63,990.88,38.73
2025-06-04T13:30:00,TI-A001,22.87,1011.2,64.24
2025-06-04T13:35:00,TI-A002,21.73,986.57,58.3
2025-06-04T13:40:00,TI-B001,27.76,1001.44,83.23
2025-06-04T13:45:00,TI-B002,22.98,992.33,48.25
2025-06-04T13:50:00,TI-C001,20.88,986.3,69.3
2025-06-04T13:55:00,TI-A001,37.83,1007.88,37.02
2025-06-04T14:00:00,TI-A002,38.06,993.11,39.56
2025-06-04T14:05:00,TI-B001,23.96,994.23,60.67
2025-06-04T14:10:00,TI-B002,34.25,990.41,84.53
2025-06-04T14:15:00,TI-C001,18.75,996.18,57.61
2025-06-04T14:20:00,TI-A001,35.95,989.99,58.1
2025-06-04T14:25:00,TI-A002,37.29,985.59,35.6
2025-06-04T14:30:00,TI-B001,37.93,1019.3,41.54
2025-06-04T14:35:00,TI-B002,37.77,994.89,66.51
2025-06-04T14:40:00,TI-C001,33.47,1003.29,47.94
2025-06-04T14:45:00,TI-A001,37.51,980.87,38.22
2025-06-04T14:50:00,TI-A002,39.66,997.74,41.44
2025-06-04T14:55:00,TI-B001,39.72,1013.17,51.58
2025-06-04T15:00:00,TI-B002,19.02,998.44,43.4
2025-06-04T15:05:00,TI-C001,31.77,1012.87,54.75
2025-06-04T15:10:00,TI-A001,18.71,1007.33,43.64
2025-06-04T15:15:00,TI-A002,23.15,987.49,48.99
2025-06-04T15:20:00,TI-B001,39.2,981.39,65.96
2025-06-04T15:25:00,TI-B002,23.9,991.8,55.6
2025-06-04T15:30:00,TI-C001,31.22,982.44,48.99
2025-06-04T15:35:00,TI-A001,21.29,987.98,79.23
2025-06-04T15:40:00,TI-A002,30.62,1005.23,75.11
2025-06-04T15:45:00,TI-B001,37.08,1019.58,74.1
2025-06-04T15:50:00,TI-B002,26.62,1001.78,59.23
2025-06-04T15:55:00,TI-C001,39.9,1000.1,54.42
2025-06-04T16:00:00,TI-A001,22.32,992.76,45.95
2025-06-04T16:05:00,TI-A002,39.5,1011.14,37.93
2025-06-04T16:10:00,TI-B001,41.8,1001.18,73.34
2025-06-04T16:15:00,TI-B002,41.99,1018.96,40.01
2025-06-04T16:20:00,TI-C001,33.76,990.66,75.81
2025-06-04T16:25:00,TI-A001,40.01,982.24,84.82
2025-06-04T16:30:00,TI-A002,23.27,1013.86,74.87
2025-06-04T16:35:00,TI-B001,26.52,1013.57,77.26
2025-06-04T16:40:00,TI-B002,22.23,1003.7,75.31
2025-06-04T16:45:00,TI-C001,34.74,1016.56,36.41
2025-06-04T16:50:00,TI-A001,34.81,1017.9,63.18
2025-06-04T16:55:00,TI-A002,31.51,987.53,84.4
2025-06-04T17:00:00,TI-B001,39.16,999.69,50.45
2025-06-04T17:05:00,TI-B002,29.77,983.61,46.63
2025-06-04T17:10:00,TI-C001,23.25,1001.06,35.03
2025-06-04T17:15:00,TI-A001,40.03,988.06,41.52
2025-06-04T17:20:00,TI-A002,35.21,1016.75,77.21
2025-06-04T17:25:00,TI-B001,25.77,980.88,64.33
2025-06-04T17:30:00,TI-B002,40.01,1010.97,77.32
2025-06-04T17:35:00,TI-C001,38.66,1018.42,53.68
2025-06-04T17:40:00,TI-A001,40.61,995.82,40.05
2025-06-04T17:45:00,TI-A002,25.24,985.46,42.88
2025-06-04T17:50:00,TI-B001,40.77,1011.67,83.03
2025-06-04T17:55:00,TI-B002,33.58,986.97,83.44
2025-06-04T18:00:00,TI-C001,34.65,1017.15,74.35
2025-06-04T18:05:00,TI-A001,23.36,1003.56,43.77
2025-06-04T18:10:00,TI-A002,25.36,1007.54,41.37
2025-06-04T18:15:00,TI-B001,35.49,1017.95,82.43
2025-06-04T18:20:00,TI-B002,27.4,1019.77,83.26
2025-06-04T18:25:00,TI-C001,18.78,1004.1,81.05
2025-06-04T18:30:00,TI-A001,41.22,988.84,63.28
2025-06-04T18:35:00,TI-A002,40.48,985.63,72.27
2025-06-04T18:40:00,TI-B001,23.71,1019.3,43.39
2025-06-04T18:45:00,TI-B002,39.25,983.55,70.45
2025-06-04T18:50:00,TI-C001,33.34,1015.47,57.33
2025-06-04T18:55:00,TI-A001,24.37,989.98,38.39
2025-06-04T19:00:00,TI-A002,24.16,984.32,35.06
2025-06-04T19:05:00,TI-B001,27.26,1009.3,83.46
2025-06-04T19:10:00,TI-B002,39.23,999.72,53.94
2025-06-04T19:15:00,TI-C001,31.1,984.06,58.97
